id,username,owner_id,profile_pic_url,text,created_at,created_at_formated,profile_url
18044286572490094,aibnuhakim,1433786351,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/464105663_2382748808734810_1245883882429541870_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2H-262Kes1UQ7kNvgGftgB5&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYA8dg0BaGNjLc-PiUhoEBmz7IhhBKOs_mTshs09PH_ipA&oe=673E0848&_nc_sid=0985b0,selain Judol dan Pinjol kita juga harus membatasi diri agar tidak terlalu sering beol yang tidak perlu. beol (belanja online),1731212048,"11/10/2024, 11:14:08 AM",https://www.instagram.com/aibnuhakim
17900521578074361,sampul_d,1445063565,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/456574625_868905265304612_8649561035490500065_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=OeXHjWLzcRoQ7kNvgG1wR9w&_nc_gid=72317fd2b8f0479698bf63c9280a3e5d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDyWfI0tU26G87OfTi36DGDFgGccqrcUl7MmkIvbzc_kQ&oe=673E12EB&_nc_sid=0985b0,KEMENTRIAN ANEH INI SEDANG MENGKRITIK DIRINYA SENDIRI,1731192633,"11/10/2024, 5:50:33 AM",https://www.instagram.com/sampul_d
18061570462743199,alkurshfnov,1462949312,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/51604812_617427862032243_6256996678520274944_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Z5BUxPAToz4Q7kNvgFtmRq6&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYA9JVuCw0_Pqvzim4-Dh9eXV12izsQFAjvauyphNctPRg&oe=673E1538&_nc_sid=0985b0,Nyatanya ada kok😂,1731209889,"11/10/2024, 10:38:09 AM",https://www.instagram.com/alkurshfnov
18432130030078208,hafizfebrianda,1515030526,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/434342107_809052244420514_1164923032195287511_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=4MIZJ4PFx_IQ7kNvgFFEK3Z&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBBF-rAEkcbTL1XYxsXHm2YVRB0iWaY5nXsRTAUEKRlIw&oe=673E0190&_nc_sid=0985b0,Bosnya di tangkap. mantan menterinya diperiksa,1731290149,"11/11/2024, 8:55:49 AM",https://www.instagram.com/hafizfebrianda
18057542680885376,isaiah_reza_bath,1542757673,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/436490680_456460920064568_2689684356994794541_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wBVVMPTYdhkQ7kNvgG5hRmr&_nc_gid=b7f380d0146e42cfa2f7bf2ce945e57d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC-ZNQxtn2DUGmTeQKbQN6ejHE75BGVEYjC5YM9lrqvDw&oe=673DFF1E&_nc_sid=0985b0,Coba diskusikan sama pihak internal dulu masalahnya disana bukan disini. 😁,1731311143,"11/11/2024, 2:45:43 PM",https://www.instagram.com/isaiah_reza_bath
18043773383111172,yudhi_xgrind,1558151668,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/136723828_435876787549069_3756257924244702825_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=APnNPet4ueoQ7kNvgGVqohR&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCu9bh4f-KuguNGRwIimECX7YoBd1TYwz_X61VVdy0ehw&oe=673E157C&_nc_sid=0985b0,Sudah gitu aja bu @meutya_hafid cuma slogan2 dn omon omon saja.... memalukan bu.... Buktinya hingga detik ini judi slot cip @higgsgamesisland ini masih aman2 aja dan transaksi jual beli cip semakin menggila di negri ini....apa itu yg katanya berantas judi online tanpa kompromi???!!!! Mulutmu pandai BERDUSTAAAAA....,1731205929,"11/10/2024, 9:32:09 AM",https://www.instagram.com/yudhi_xgrind
18034066112518072,tprra_,1559187023,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/391458622_882288863458937_71491536938469217_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=DaTNpxBJB5MQ7kNvgGezBlx&_nc_gid=72317fd2b8f0479698bf63c9280a3e5d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYACc1Q0HKsz4iflw7UQM4yrzWcXN_Zj2KmkmelhkzrMlQ&oe=673E12EA&_nc_sid=0985b0,Pinjol bukan ranah nya komdigi,1731196643,"11/10/2024, 6:57:23 AM",https://www.instagram.com/tprra_
18029526218159827,mohammad_julian11,1582998941,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/99064100_688102505346802_1627300354687238144_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jUBMzMmTMF8Q7kNvgES2bfa&_nc_gid=90fc655979444cbbb730cbaaee3e8faa&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCVaiTB8Y1kBFo3GKPsGG8wyqHivwBnMqaJNaTCOQ7_yA&oe=673E10F8&_nc_sid=0985b0,Asik berarti semua dong di bantai tak terkecuali yang sudah di lantik,1731233910,"11/10/2024, 5:18:30 PM",https://www.instagram.com/mohammad_julian11
18077972464503596,rinnyuntu,1588852341,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/463596973_2257389354660441_1801889703762123807_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=yR7atHP60XQQ7kNvgFyXc3i&_nc_gid=72317fd2b8f0479698bf63c9280a3e5d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDfIoH1ld9QtIYlhlpLZolpKbpSbIiflA_3UM_zY0OgzQ&oe=673DE3F2&_nc_sid=0985b0,yok cari yg namanya AL 😀,1731202105,"11/10/2024, 8:28:25 AM",https://www.instagram.com/rinnyuntu
18247911202285994,skywinter_89,1605274003,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/460970282_1051014776488772_5939351835260369339_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Lpz0Z3afM5cQ7kNvgEghaRY&_nc_gid=6009de5df42a47419084815d6ed44416&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAIooTzaKjeYQTPKMxy1WuDNMVmJWxsmaw9S4bFpT8NJQ&oe=673E0E5D&_nc_sid=0985b0,@yudhi_xgrind bukanya gk ada tombol kirim ?? bukannya bela higgs ya tapi tingkat keparahannya itu situs judi online.. jelas jelas uangnya keluar negri .. aku main higgs itu gk pernah beli cip .. sekedar have fun ajah,1731210548,"11/10/2024, 10:49:08 AM",https://www.instagram.com/skywinter_89
