id,username,owner_id,profile_pic_url,text,created_at,created_at_formated,profile_url
1.80633E+16,sindijadikusumo,66367729395,https://instagram.fbom22-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fbom22-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=UcdNrapOrj4Q7kNvgHRZytz&_nc_gid=3676ae45bde44038bda647538d742476&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYC-UTH8vZKlTYy4oYKVP6SPCGBIncwN3l_payhyFQPPPQ&oe=675EE44F&_nc_sid=9e8221,"Semoga bener² di brantas ya dan di perhatikan dengan benar, jangan kaya yg sebelum nya bertahun-tahun tak mampu mengatasi nya, pedahal mantan bandar judi online nya pun bilang mudah berantas nya jika ditangani dengan serius",1730390494,"10/31/2024, 11:01:34 PM",https://www.instagram.com/sindijadikusumo
1.83325E+16,pemburu_judi_online,65307659596,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/430929960_740060921584112_2837763167755292068_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=pUWU4DlV9BAQ7kNvgHKJBsZ&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBeZ5axYEz5tAzCjGYThZYbW-oZ3OoVKM7J_0FU3CxTrQ&oe=675EEBDD&_nc_sid=0985b0,"Keren buk mentri , 🔥🔥🔥🔥 menyala buk mentri sampai gosong judi online high domino di indonesia",1730390611,"10/31/2024, 11:03:31 PM",https://www.instagram.com/pemburu_judi_online
1.80225E+16,umbu_nengi,4213963703,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/455225133_1185616075997233_3269982888616287002_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=qZ5ykR3rBvQQ7kNvgHS5dFr&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAyKObID1O0OK4sJsLBTZhwz_aOnSPy4IHTwFQQT3TRyw&oe=675EEC5B&_nc_sid=0985b0,"Baru cek, gila sebanyak itu dan pengikutnya ribuan.. 😑, help @kemkomdigi cek dan berantas",1730390722,"10/31/2024, 11:05:22 PM",https://www.instagram.com/umbu_nengi
1.80606E+16,erlangga5275,8606925229,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/364265309_827165475516080_1843466606523082720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Ia03ALWNroAQ7kNvgEC9MJx&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYClTG-df8rfQuLHartnlvSob7Niro1ZWhHTJrnfl5wt3w&oe=675EE986&_nc_sid=0985b0,"@hariqosatria kira-kira bisa gak minta pihak IG sediakan fitur lapor akun yang menampilkan Watermark judol, coz di menu lapor gak ada pilihannya",1730390938,"10/31/2024, 11:08:58 PM",https://www.instagram.com/erlangga5275
1.79827E+16,xwidono,1232833903,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/457618610_1038370391074116_2543760831963414360_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=chxbpb_FxB4Q7kNvgEwhQT5&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAt2YpI6gW0Ljx0D2Tm-mNrVkk2J6FvzWv384ONOE4waA&oe=675EE1B1&_nc_sid=0985b0,"yang penting aksi dan bukti, gak cuman omong doang kayak menteri balas budi. dimana kita bisa cek data apa aja yg udah diblokir, termasuk aplikasinya, ip networknya, API jaringannya dsb. jgn kira kita programmer² web/apps, hacker² ini gak tau‼️cukup buktikan‼️",1730391194,"10/31/2024, 11:13:14 PM",https://www.instagram.com/xwidono
1.78697E+16,joniisanda,3191755109,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/455635484_1016012979996187_2150032161498281353_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=EYbhHNoQcAoQ7kNvgHt05LP&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDppYY85e8gqh8mkYayXG1mewETVXj1XRrQvKHXnPAeeQ&oe=675EDBAE&_nc_sid=0985b0,Mulai ajj dlu dari instansi polri pasti banyak “pemain” ntah dri judol ataupun narkoboy👍🏻,1730391434,"10/31/2024, 11:17:14 PM",https://www.instagram.com/joniisanda
1.80558E+16,azlanwiguna,31940454785,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/450474973_1262923928021976_6312616144964103438_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=44c3kPfbSiMQ7kNvgE9oEJp&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBxrAdcBYvehToc9rPWAQyuoDrSF0EnC0P-bgqRS7V54Q&oe=675EF46A&_nc_sid=0985b0,Kita tunggu… apalagi gk pernah JP,1730392820,"10/31/2024, 11:40:20 PM",https://www.instagram.com/azlanwiguna
1.80332E+16,suryaeo_heri_wibowo,55463959115,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/468496055_450984764381172_6153070653812968619_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=UqqdQFTpHccQ7kNvgHGSN-N&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBI6uqc9IwC7QRX1ijuhT1r631y4UrAcDHQiw08z6wSJQ&oe=675EEE46&_nc_sid=0985b0,"Ini namanya info yang akurat & menarik buat saya....
Ouw iya denger-denger yang tidak ikut main judi online/judi tidak online apakah dapat bantuan dari pemerintah saya dapat info dari warga Masyarat....????😮🔥😮",1730392873,"10/31/2024, 11:41:13 PM",https://www.instagram.com/suryaeo_heri_wibowo
1.80365E+16,andreas_sitorus86,7886781695,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/379472588_978179363239336_3759103283566629717_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-A8RjKcK_esQ7kNvgGK5CBy&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB2yzL6sga-PMoZvig4Y59NhVbAkrCO-zFb3iPQtXo8pQ&oe=675EE2D7&_nc_sid=0985b0,Itu anggota mu min.. ketangkep judol..🔥🔥🔥,1730392949,"10/31/2024, 11:42:29 PM",https://www.instagram.com/andreas_sitorus86
1.78906E+16,ewisnunugraha,206638652,https://instagram.ftkg1-1.fna.fbcdn.net/v/t51.2885-19/39106963_469454373534130_5656194628563501056_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftkg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZOJCXRFw0nIQ7kNvgGydoRB&_nc_gid=9885941f583141bca198de99d1bdf3c8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB1V7TglwUPzWDEf3ftuFdpYbs2Vw74_lx9plvkdIHRsQ&oe=675F0B4D&_nc_sid=0985b0,Kalau aplikasi medsos tidak mendukung tutup ijinnya,1730392973,"10/31/2024, 11:42:53 PM",https://www.instagram.com/ewisnunugraha
